Name,S1,S2
1,14.06422581961396,29.29158747935316
2,10.569099677154263,26.68590446758459
3,17.272654351399098,42.37727833953433
4,16.764261295546127,38.6302696807479
5,17.204328419296463,33.028760758522914
6,20.789705383583954,30.54124149321709
7,19.456977519252618,17.5639992798982
8,22.92061756561469,14.077078133443738
9,20.224579270956337,4.24339525937453
10,18.96372094145747,3.3195877979072317
11,15.314185994982935,4.0623522918781285
12,17.57625460621628,13.690530762283437
13,17.30348092100379,20.534255538657938
14,16.298700569467524,24.746945257899586
15,11.0683770969374,18.375305675981586
16,10.679105353144317,17.746233718619397
17,13.863521817758372,20.597486914768904
18,18.31529930852486,22.30181305929802
19,19.688912650068318,16.49203409655239
20,25.076201953114595,15.792783962652992
21,27.41488866110618,11.678063624855104
22,26.214121686510683,6.191462112333726
23,22.962611996843442,3.5403277545082372
24,28.569479001566474,17.935785087572054
25,27.723633319485053,25.42725416476228
26,22.33268921467138,24.781600227432914
27,26.271213646430947,38.14234272746277
28,24.586011047041247,38.05662098718141
29,24.92587848600095,37.69287356623975
30,18.41876729339446,21.745244305667697
31,20.83680697598361,19.092017519678528
32,22.282156696332226,13.72434512626309
33,24.912095542432912,10.631369454131113
34,17.879609808420057,0.004341871108133102
35,25.398648365354955,7.664149697706584
36,24.423826223280102,10.638952393175803
37,16.67593988887679,7.660565491001564
38,16.76742563305939,14.06609838987084
39,17.109664266690103,20.76542648162171
40,17.233054838425662,25.416123179986894
41,19.3097341541132,30.68322955013105
42,20.216992862111304,30.23896039770561
43,22.29874727831429,28.420511030763787
44,23.15943270758175,21.87316677448492
45,24.29554828310314,14.818067510495078
46,30.07967013012336,16.64053639532763
47,23.780993253211903,2.6710309882478875
48,26.359512327533245,10.084155820019118
49,21.17300059302711,10.090973198031884
50,22.047647647763345,21.552290381613012
51,15.530370979030044,19.830045439807808
52,16.760441372934295,29.29471312472364
53,11.410060481675234,22.878953434501753
54,15.873931339846237,32.43041903473899
55,11.816647455275534,21.55102917523357
56,12.743154794668547,18.150603107102693
57,10.205088044906756,8.328153586249874
58,11.283782666133026,4.6353436514496895
59,12.858879920446947,2.689431020587055
60,14.567129409606144,3.890432281746271
61,13.87645999131263,6.6854556650893295
62,12.029546679501125,11.089635135482023
63,10.649447251461138,17.37422907273411
64,12.651685804016829,30.11374173025968
65,9.226397318183041,29.23211650543437
66,13.696247007603779,42.56386111587279
67,10.116545122709297,33.74672787714027
68,8.29142872735935,25.32772627619295
69,13.05724238727019,28.367016477925233
70,15.581969237462356,24.859892100247134
71,17.725165906697626,21.665426817414172
72,15.13428503313334,13.24580419868739
73,8.950887300623998,4.258421890582517
74,10.705161407780544,15.932353123048852
75,5.284318995932942,14.241805121621375
76,6.142530360784563,25.002601183896235
77,1.0347416969928798,16.992483336188748
78,5.317053962211866,35.158950911493406
79,4.205206302994212,33.26642930509543
80,1.1553980802826624,21.320518944181924
81,3.100430514872234,22.780812639941917
82,6.584246423888524,24.425140332921615
83,7.859371279220257,19.546566981775964
84,10.15304880665588,18.14947884709229
85,8.10858607537453,12.471191737081398
86,4.721969136319348,10.765643714538962
87,5.070856321119919,20.18607866095322
88,2.0687013478009484,22.743893286440514
89,4.581948987462584,37.153259395584186
90,0.3782044991999592,31.581012063022673
91,1.6228636155963367,37.72227761299405
92,2.9862009388821047,39.97032975196751
93,0.30488260919135957,26.998817819460953
94,4.599231174294324,30.965617244443486
95,0.520248803798887,12.445962882315255
96,0.9548480494583496,6.625039039833288
97,1.6236032719588591,3.38802111863891
98,4.160260509246634,8.864773595383246
99,0.4251997045879624,4.980552981291955
100,3.270002240952887,18.807796079547202
